DOEID,upgrade_id,category,eligible,annual_savings,cost_midpoint,payback_years,lifespan_years,rank
102894,programmable_thermostat,Behavioral,True,173.0083362355062,90,0.5202061470465112,15,2
102894,led_lighting,Lighting,True,292.0989675538394,200,0.6846994416819916,15,3
102894,smart_thermostat,Behavioral,True,212.9333369052384,200,0.9392610988339787,12,4
102894,low_flow_showerheads,Water Heating,True,17.5963677958069,80,4.546392808353522,10,5
102903,thermostat_setback,Behavioral,True,77.43300804236742,0,0.0,1,1
102903,low_flow_showerheads,Water Heating,True,57.79894148336135,80,1.3841083927640734,10,2
102903,led_lighting,Lighting,True,130.31156458533908,200,1.534783199299422,15,3
102903,smart_thermostat,Behavioral,True,82.59520857852523,200,2.4214479682541783,12,4
102903,heat_pump_replace,HVAC,True,309.7320321694697,8000,25.828778328044564,18,5
102906,thermostat_setback,Behavioral,True,92.50744502323813,0,0.0,1,1
102906,programmable_thermostat,Behavioral,True,80.17311902013971,90,1.122570770601949,15,2
102906,low_flow_showerheads,Water Heating,True,54.09084184355076,80,1.4789934353654062,10,3
102906,smart_thermostat,Behavioral,True,98.67460802478732,200,2.02686389136463,12,4
102906,led_lighting,Lighting,True,96.58488680029295,200,2.0707173412496394,15,5
102912,thermostat_setback,Behavioral,True,41.20880269804106,0,0.0,1,1
102912,smart_thermostat,Behavioral,True,43.9560562112438,200,4.5499987314339805,12,2
102912,low_flow_showerheads,Water Heating,True,10.209499876473503,80,7.835839264208215,10,3
102912,heat_pump_replace,HVAC,True,164.83521079216425,8000,48.53331980196245,18,4
102912,tankless_water_heater,Water Heating,True,28.586599654125806,2300,80.45727815928079,20,5
102913,thermostat_setback,Behavioral,True,108.16961986371345,0,0.0,1,1
102913,programmable_thermostat,Behavioral,True,93.74700388188498,90,0.9600306812300268,15,2
102913,smart_thermostat,Behavioral,True,115.38092785462766,200,1.7333887299986597,12,3
102913,low_flow_showerheads,Water Heating,True,34.92003954387214,80,2.2909481502588562,10,4
102913,attic_insulation,Insulation,True,216.3392397274269,2300,10.63145087732511,30,5
102914,thermostat_setback,Behavioral,True,45.068648460585884,0,0.0,1,1
102914,low_flow_showerheads,Water Heating,True,32.20254358873829,80,2.484275808199735,10,2
102914,smart_thermostat,Behavioral,True,48.07322502462494,200,4.160320009684234,12,3
102914,led_lighting,Lighting,True,9.375137471959107,200,21.333020512840154,15,4
102914,attic_insulation,Insulation,True,90.13729692117177,2300,25.516629392729968,30,5
102915,thermostat_setback,Behavioral,True,62.63384737714923,0,0.0,1,1
102915,programmable_thermostat,Behavioral,True,54.28266772686266,90,1.657987784477697,15,2
102915,smart_thermostat,Behavioral,True,66.8094372022925,200,2.993589055306953,12,3
102915,low_flow_showerheads,Water Heating,True,14.684947109056823,80,5.447755405987172,10,4
102915,attic_insulation,Insulation,True,125.26769475429846,2300,18.360679539215976,30,5
102916,thermostat_setback,Behavioral,True,13.154530650747935,0,0.0,1,1
102916,energy_star_washer,Appliance,True,360.6225,950,2.634333686888644,12,2
102916,low_flow_showerheads,Water Heating,True,13.799197587702107,80,5.7974385460859175,10,3
102916,energy_star_fridge,Appliance,True,216.37350000000004,1500,6.932457070759588,14,4
102916,heat_pump_water_heater,Water Heating,True,73.59572046774456,2400,32.610591821733294,13,5
102922,thermostat_setback,Behavioral,True,47.66548750955155,0,0.0,1,1
102922,led_lighting,Lighting,True,83.76385605090226,200,2.387664673394005,15,2
102922,smart_thermostat,Behavioral,True,50.84318667685498,200,3.9336637428165915,12,3
102922,low_flow_showerheads,Water Heating,True,11.83057479221365,80,6.762139744271122,10,4
102922,attic_insulation,Insulation,True,95.3309750191031,2300,24.12647095594176,30,5
102924,thermostat_setback,Behavioral,True,31.48977986937825,0,0.0,1,1
102924,low_flow_showerheads,Water Heating,True,32.2135990810703,80,2.4834232213130902,10,2
102924,programmable_thermostat,Behavioral,True,27.291142553461146,90,3.297773254589736,15,3
102924,smart_thermostat,Behavioral,True,33.589098527336795,200,5.954312820787023,12,4
102924,led_lighting,Lighting,True,13.924841982058055,200,14.362820077793122,15,5
102942,thermostat_setback,Behavioral,True,50.67453308460869,0,0.0,1,1
102942,smart_thermostat,Behavioral,True,54.05283529024926,200,3.7000834262634608,12,2
102942,low_flow_showerheads,Water Heating,True,14.40836671371098,80,5.552329531137775,10,3
102942,led_lighting,Lighting,True,23.82815467964545,200,8.393432168326678,15,4
102942,heat_pump_replace,HVAC,True,202.69813233843476,8000,39.46755654681024,18,5
102945,thermostat_setback,Behavioral,True,50.837818518406486,0,0.0,1,1
102945,programmable_thermostat,Behavioral,True,44.05944271595229,90,2.042694924223686,15,2
102945,low_flow_showerheads,Water Heating,True,32.05835458077776,80,2.4954493468597456,10,3
102945,smart_thermostat,Behavioral,True,54.22700641963358,200,3.6881991687372113,12,4
102945,led_lighting,Lighting,True,47.75117008124337,200,4.188379042015556,15,5
102952,thermostat_setback,Behavioral,True,52.39659675225706,0,0.0,1,1
102952,low_flow_showerheads,Water Heating,True,49.91169909751266,80,1.602830627819416,10,2
102952,programmable_thermostat,Behavioral,True,45.41038385195612,90,1.9819255501871984,15,3
102952,smart_thermostat,Behavioral,True,55.88970320240753,200,3.578476687837997,12,4
102952,led_lighting,Lighting,True,47.22211371482957,200,4.23530384954353,15,5
102957,thermostat_setback,Behavioral,True,72.41186148372068,0,0.0,1,1
102957,smart_thermostat,Behavioral,True,77.23931891596872,200,2.5893547846736813,12,2
102957,led_lighting,Lighting,True,70.62201354386889,200,2.8319781604041108,15,3
102957,low_flow_showerheads,Water Heating,True,24.49240773354487,80,3.266318316693372,10,4
102957,energy_star_fridge,Appliance,True,275.9655,1500,5.435462041450833,14,5
102960,thermostat_setback,Behavioral,True,255.02553078962356,0,0.0,1,1
102960,programmable_thermostat,Behavioral,True,221.02212668434038,90,0.4071990499328436,15,2
102960,led_lighting,Lighting,True,395.41845409069566,200,0.5057932879230941,15,3
102960,low_flow_showerheads,Water Heating,True,117.2280832859019,80,0.6824303337357471,10,4
102960,smart_thermostat,Behavioral,True,272.0272328422651,200,0.7352205068231897,12,5
102962,thermostat_setback,Behavioral,True,39.70743596252656,0,0.0,1,1
102962,programmable_thermostat,Behavioral,True,34.41311116752301,90,2.615282284762922,15,2
102962,low_flow_showerheads,Water Heating,True,26.194748321655407,80,3.054047285266847,10,3
102962,smart_thermostat,Behavioral,True,42.35459836002832,200,4.72203745859972,12,4
102962,attic_insulation,Insulation,True,79.41487192505312,2300,28.961829746078276,30,5
102966,thermostat_setback,Behavioral,True,114.70879947932019,0,0.0,1,1
102966,smart_thermostat,Behavioral,True,122.35605277794151,200,1.6345738151832259,12,2
102966,low_flow_showerheads,Water Heating,True,21.649012656770946,80,3.6953186396230038,10,3
102966,led_lighting,Lighting,True,35.08182574877962,200,5.700957567949762,15,4
102966,heat_pump_replace,HVAC,True,458.83519791728077,8000,17.435454028621074,18,5
102970,thermostat_setback,Behavioral,True,144.23193123526008,0,0.0,1,1
102970,low_flow_showerheads,Water Heating,True,80.44020017821158,80,0.9945276096126522,10,2
102970,smart_thermostat,Behavioral,True,153.84739331761074,200,1.2999895265505692,12,3
102970,led_lighting,Lighting,True,52.1072774854153,200,3.838235456764739,15,4
102970,heat_pump_water_heater,Water Heating,True,429.0144009504618,2400,5.594217804071168,13,5
102975,thermostat_setback,Behavioral,True,49.583395696938446,0,0.0,1,1
102975,smart_thermostat,Behavioral,True,52.888955410067666,200,3.7815078488377374,12,2
102975,low_flow_showerheads,Water Heating,True,10.760468182658,80,7.434620747165183,10,3
102975,heat_pump_replace,HVAC,True,198.33358278775378,8000,40.33608372093586,18,4
102981,thermostat_setback,Behavioral,True,86.24475975479912,0,0.0,1,1
102981,energy_star_washer,Appliance,True,643.25,950,1.4768752429071124,12,2
102981,smart_thermostat,Behavioral,True,91.99441040511905,200,2.1740451307775426,12,3
102981,low_flow_showerheads,Water Heating,True,34.75665385694216,80,2.301717545344806,10,4
102981,attic_insulation,Insulation,True,172.48951950959824,2300,13.334143468768929,30,5
102984,thermostat_setback,Behavioral,True,15.21361728130647,0,0.0,1,1
102984,low_flow_showerheads,Water Heating,True,16.026251040760325,80,4.991809987035158,10,2
102984,programmable_thermostat,Behavioral,True,13.185134977132273,90,6.825868688951012,15,3
102984,energy_star_fridge,Appliance,True,193.28100000000003,1500,7.760721436664751,14,4
102984,led_lighting,Lighting,True,17.758968107891036,200,11.261915601455009,15,5
102986,thermostat_setback,Behavioral,True,31.206349985314965,0,0.0,1,1
102986,programmable_thermostat,Behavioral,True,27.0455033206063,90,3.3277250910478675,15,2
102986,low_flow_showerheads,Water Heating,True,22.68253050467092,80,3.5269433445058493,10,3
102986,smart_thermostat,Behavioral,True,33.286773317669294,200,6.008392525503094,12,4
102986,led_lighting,Lighting,True,9.125382838698684,200,21.91688869773718,15,5
102988,thermostat_setback,Behavioral,True,24.021874392453977,0,0.0,1,1
102988,low_flow_showerheads,Water Heating,True,32.96507520343063,80,2.426810784028623,10,2
102988,programmable_thermostat,Behavioral,True,20.818957806793446,90,4.322982967506282,15,3
102988,smart_thermostat,Behavioral,True,25.62333268528424,200,7.805385913553009,12,4
102988,led_lighting,Lighting,True,15.98320239406558,200,12.51313692143811,15,5
102989,thermostat_setback,Behavioral,True,120.38988977795368,0,0.0,1,1
102989,energy_star_washer,Appliance,True,788.94,950,1.2041473369331,12,2
102989,low_flow_showerheads,Water Heating,True,25.17898359953085,80,3.177252953192702,10,3
102989,heat_pump_replace,HVAC,True,481.55955911181474,8000,16.61269068099312,18,4
102989,high_eff_furnace,HVAC,True,240.77977955590737,5000,20.7658633512414,20,5
102992,thermostat_setback,Behavioral,True,36.57099188482131,0,0.0,1,1
102992,low_flow_showerheads,Water Heating,True,43.316430093281035,80,1.8468742652088748,10,2
102992,programmable_thermostat,Behavioral,True,31.6948596335118,90,2.839577175626317,15,3
102992,smart_thermostat,Behavioral,True,39.00905801047606,200,5.12701434488085,12,4
102992,heat_pump_water_heater,Water Heating,True,231.0209604974988,2400,10.388667741799923,13,5
102993,thermostat_setback,Behavioral,True,97.2586645037859,0,0.0,1,1
102993,programmable_thermostat,Behavioral,True,84.29084256994777,90,1.0677316450516503,15,2
102993,smart_thermostat,Behavioral,True,103.74257547070495,200,1.9278488035654795,12,3
102993,low_flow_showerheads,Water Heating,True,24.49700033839892,80,3.265705959704806,10,4
102993,energy_star_fridge,Appliance,True,360.9945000000001,1500,4.155187959927367,14,5
102994,thermostat_setback,Behavioral,True,10.679315355844484,0,0.0,1,1
102994,led_lighting,Lighting,True,20.598739729007995,200,9.709331863558223,15,2
102994,programmable_thermostat,Behavioral,True,9.255406641731884,90,9.724046007249129,15,3
102994,low_flow_showerheads,Water Heating,True,7.7994537148104826,80,10.257128630443306,10,4
102994,smart_thermostat,Behavioral,True,11.39126971290078,200,17.557305290866484,12,5
102996,thermostat_setback,Behavioral,True,67.73529574391266,0,0.0,1,1
102996,programmable_thermostat,Behavioral,True,58.703922978057626,90,1.5331173017796482,15,2
102996,low_flow_showerheads,Water Heating,True,44.359050283250795,80,1.803465121303704,10,3
102996,smart_thermostat,Behavioral,True,72.25098212684016,200,2.768128461546587,12,4
102996,led_lighting,Lighting,True,66.56576730014984,200,3.0045473538701293,15,5
102997,thermostat_setback,Behavioral,True,34.27890360396563,0,0.0,1,1
102997,programmable_thermostat,Behavioral,True,29.708383123436874,90,3.029447938181436,15,2
102997,smart_thermostat,Behavioral,True,36.564163844229995,200,5.469836555049815,12,3
102997,low_flow_showerheads,Water Heating,True,9.744804755124797,80,8.209502602699963,10,4
102997,led_lighting,Lighting,True,18.297089759038908,200,10.93070005306163,15,5
102999,thermostat_setback,Behavioral,True,24.775672536925935,0,0.0,1,1
102999,smart_thermostat,Behavioral,True,26.42738403938766,200,7.567907580330986,12,2
102999,led_lighting,Lighting,True,17.78104437231721,200,11.247933237902165,15,3
102999,energy_star_fridge,Appliance,True,111.84450000000001,1500,13.411477542480855,14,4
102999,low_flow_showerheads,Water Heating,True,3.70401380580833,80,21.598191635935745,10,5
103000,thermostat_setback,Behavioral,True,75.96871886624892,0,0.0,1,1
103000,smart_thermostat,Behavioral,True,81.03330012399884,200,2.4681211266720697,12,2
103000,low_flow_showerheads,Water Heating,True,8.783916021235106,80,9.107555195951338,10,3
103000,led_lighting,Lighting,True,19.074423539613,200,10.485244787851544,15,4
103000,attic_insulation,Insulation,True,151.93743773249784,2300,15.137809576922027,30,5
103002,thermostat_setback,Behavioral,True,98.77795524865012,0,0.0,1,1
103002,programmable_thermostat,Behavioral,True,85.60756121549676,90,1.0513090049773328,15,2
103002,smart_thermostat,Behavioral,True,105.36315226522679,200,1.8981968145424062,12,3
103002,low_flow_showerheads,Water Heating,True,18.23997284089669,80,4.385971442930456,10,4
103002,heat_pump_replace,HVAC,True,395.11182099460046,8000,20.24743268845233,18,5
103003,thermostat_setback,Behavioral,True,102.95720136043121,0,0.0,1,1
103003,led_lighting,Lighting,True,141.07579043023532,200,1.417677685094409,15,2
103003,low_flow_showerheads,Water Heating,True,36.6569072235727,80,2.182399063621902,10,3
103003,energy_star_fridge,Appliance,True,286.29,1500,5.239442523315519,14,4
103003,attic_insulation,Insulation,True,205.91440272086243,2300,11.169689781816185,30,5
103006,thermostat_setback,Behavioral,True,33.995643101889684,0,0.0,1,1
103006,programmable_thermostat,Behavioral,True,29.46289068830439,90,3.0546900829295227,15,2
103006,low_flow_showerheads,Water Heating,True,19.519683362888912,80,4.098427136994296,10,3
103006,smart_thermostat,Behavioral,True,36.262019308682326,200,5.51541264973386,12,4
103006,led_lighting,Lighting,True,5.990029060882508,200,33.388819647985834,15,5
103009,thermostat_setback,Behavioral,True,71.74479634300724,0,0.0,1,1
103009,smart_thermostat,Behavioral,True,76.52778276587438,200,2.61342995669783,12,2
103009,energy_star_washer,Appliance,True,238.335,950,3.985986111985231,12,3
103009,led_lighting,Lighting,True,45.50966925195479,200,4.394670479645583,15,4
103009,low_flow_showerheads,Water Heating,True,9.140280424585505,80,8.752466695093531,10,5
103011,thermostat_setback,Behavioral,True,44.03051356445013,0,0.0,1,1
103011,low_flow_showerheads,Water Heating,True,39.662531044662714,80,2.0170170156290466,10,2
103011,programmable_thermostat,Behavioral,True,38.159778422523445,90,2.358504260781513,15,3
103011,led_lighting,Lighting,True,48.002926709491035,200,4.166412627512906,15,4
103011,smart_thermostat,Behavioral,True,46.96588113541347,200,4.258410470855511,12,5
103014,thermostat_setback,Behavioral,True,138.17774693208665,0,0.0,1,1
103014,programmable_thermostat,Behavioral,True,119.75404734114176,90,0.7515403612507409,15,2
103014,smart_thermostat,Behavioral,True,147.38959672755908,200,1.3569478744805044,12,3
103014,energy_star_washer,Appliance,True,407.355,950,2.332118177020044,12,4
103014,low_flow_showerheads,Water Heating,True,23.325969749030182,80,3.4296537661987725,10,5
103021,thermostat_setback,Behavioral,True,27.830650242124264,0,0.0,1,1
103021,low_flow_showerheads,Water Heating,True,24.093278299948185,80,3.3204281710460317,10,2
103021,programmable_thermostat,Behavioral,True,24.119896876507692,90,3.731359236765985,15,3
103021,led_lighting,Lighting,True,46.43705953040402,200,4.306904916515069,15,4
103021,smart_thermostat,Behavioral,True,29.686026924932545,200,6.737176399716361,12,5
103023,thermostat_setback,Behavioral,True,79.22510666146744,0,0.0,1,1
103023,low_flow_showerheads,Water Heating,True,16.2814443012723,80,4.9135690003710835,10,2
103023,led_lighting,Lighting,True,36.882390446129975,200,5.422642013730587,15,3
103023,attic_insulation,Insulation,True,158.45021332293487,2300,14.515600526913817,30,4
103023,heat_pump_replace,HVAC,True,316.90042664586974,8000,25.24452265550229,18,5
103024,thermostat_setback,Behavioral,True,87.25311513780639,0,0.0,1,1
103024,programmable_thermostat,Behavioral,True,75.61936645276553,90,1.190171304281121,15,2
